name,rating,price,type,color,power supply,side panel,"external 5.25"" bays","internal 3.5"" bays",link
Cougar Gemini T Pro ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Cougar+Gemini+T+Pro+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Apevia Enzo ATX Mid Tower Case,,$69.98,ATX Mid Tower,Pink,None,Tempered Glass,N/A,3,https://www.amazon.com/dp/B08GVXNG4R?tag=bgfg-pc-builder-us-20
SilentiumPC Signum SG1Q EVO TG ARGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=SilentiumPC+Signum+SG1Q+EVO+TG+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
SilentiumPC Signum SG1X EVO TG ARGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=SilentiumPC+Signum+SG1X+EVO+TG+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Montech X2 Mesh ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Montech+X2+Mesh+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Tempest Aura ARGB ATX Mid Tower Case,,,ATX Mid Tower,White / Black,None,Acrylic,N/A,2,https://www.amazon.com/s?k=Tempest+Aura+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS ATHENA E1 ELITE ATX Mid Tower Case,3.0,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GAMDIAS+ATHENA+E1+ELITE+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS TALOS P1A ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GAMDIAS+TALOS+P1A+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Golden Field N-1 Mini ITX Desktop Case,,,Mini ITX Desktop,Black,None,None,N/A,1,https://www.amazon.com/s?k=Golden+Field+N-1+Mini+ITX+Desktop+Case&tag=bgfg-pc-builder-us-20
Thermaltake AH T200 MicroATX Mid Tower Case,,$173.32,MicroATX Mid Tower,Green / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Thermaltake+AH+T200+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Antec DP505 ATX Mid Tower Case,,$124.99,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0B4DDFGK4?tag=bgfg-pc-builder-us-20
Deepcool MACUBE 310P ATX Mid Tower Case,,$64.98,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07XJM72FW?tag=bgfg-pc-builder-us-20
MSI Creator 400M ATX Mid Tower Case,,$155.00,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0889LQPG6?tag=bgfg-pc-builder-us-20
MSI MAG PYLON ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MSI+MAG+PYLON+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
MSI MEG PROSPECT 700RL ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MSI+MEG+PROSPECT+700RL+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Aerocool Tor Pro ATX Full Tower Case,,,ATX Full Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Aerocool+Tor+Pro+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
Chieftec STALLION II ATX Mid Tower Case,,$531.00,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07L9PTZTT?tag=bgfg-pc-builder-us-20
GALAX REV-06 ARGB ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GALAX+REV-06+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Vetroo M03 MicroATX Mini Tower Case,,,MicroATX Mini Tower,Pink,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Vetroo+M03+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Vetroo M03 MicroATX Mini Tower Case,,$59.99,MicroATX Mini Tower,Green,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BHVQ5K6W?tag=bgfg-pc-builder-us-20
Azza Mesa ATX Desktop Case,,,ATX Desktop,Silver / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Azza+Mesa+ATX+Desktop+Case&tag=bgfg-pc-builder-us-20
KOLINK Inspire X2 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=KOLINK+Inspire+X2+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake H700 TG ATX Mid Tower Case,,$89.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09WZN3GT8?tag=bgfg-pc-builder-us-20
Cougar MX350 MESH-X ATX Mid Tower Case,,,ATX Mid Tower,Black,None,None,N/A,2,https://www.amazon.com/s?k=Cougar+MX350+MESH-X+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Rosewill CULLINAN PX RGB-ST ATX Mid Tower Case,,$139.99,ATX Mid Tower,N/A,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Rosewill+CULLINAN+PX+RGB-ST+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
YEYIAN Haizen 2500 MicroATX Mid Tower Case,,,MicroATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=YEYIAN+Haizen+2500+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
SeaSonic ARCH Q5 ATX Mid Tower Case w/650 W Power Supply,,,ATX Mid Tower,Black,650 W,Tempered Glass,N/A,3,https://www.amazon.com/s?k=SeaSonic+ARCH+Q5+ATX+Mid+Tower+Case+w%2F650+W+Power+Supply&tag=bgfg-pc-builder-us-20
FSP Group CMT120 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Acrylic,2,2,https://www.amazon.com/s?k=FSP+Group+CMT120+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Jonsbo D32 PRO MicroATX Desktop Case,,,MicroATX Desktop,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Jonsbo+D32+PRO+MicroATX+Desktop+Case&tag=bgfg-pc-builder-us-20
Geometric Future Model 8 ATX Mid Tower Case,,$149.90,ATX Mid Tower,Black / Blue,None,Tinted Tempered Glass,N/A,6,https://www.amazon.com/dp/B09SG8QRYZ?tag=bgfg-pc-builder-us-20
In Win EFS712 MicroATX Mini Tower Case,,$259.99,MicroATX Mini Tower,Black,None,None,1,3,https://www.amazon.com/dp/B09KP854L5?tag=bgfg-pc-builder-us-20
RAIJINTEK OPHION M EVO TGS MicroATX Mid Tower Case,,$119.90,MicroATX Mid Tower,Black,None,Tempered Glass,N/A,3,https://www.amazon.com/dp/B07RHZPRQK?tag=bgfg-pc-builder-us-20
Jonsbo C5 ATX Mid Tower Case,,$90.00,ATX Mid Tower,Black,None,Tempered Glass,N/A,4,https://www.amazon.com/dp/B08DP4F5TP?tag=bgfg-pc-builder-us-20
RAIJINTEK Ponos Ultra TG4 ATX Mid Tower Case,,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=RAIJINTEK+Ponos+Ultra+TG4+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
be quiet! Silent Base 600 ATX Mid Tower Case,4.0,$334.00,ATX Mid Tower,Black,None,Acrylic,3,3,https://www.amazon.com/dp/B014VZD8G2?tag=bgfg-pc-builder-us-20
Phanteks Eclipse P400 ATX Mid Tower Case,4.7,$238.39,ATX Mid Tower,White,None,Tinted Tempered Glass,N/A,2,https://www.amazon.com/dp/B01MY0C9D6?tag=bgfg-pc-builder-us-20
be quiet! Dark Base 900 ATX Full Tower Case,5.0,,ATX Full Tower,White,None,Acrylic,2,7,https://www.amazon.com/s?k=be+quiet%21+Dark+Base+900+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
Lian Li PC-Q20 Mini ITX Tower Case,,,Mini ITX Tower,Black,None,None,N/A,N/A,https://www.amazon.com/s?k=Lian+Li+PC-Q20+Mini+ITX+Tower+Case&tag=bgfg-pc-builder-us-20
Antec Sonata II ATX Mid Tower Case w/450 W Power Supply,,,ATX Mid Tower,Black,450 W,None,3,4,https://www.amazon.com/s?k=Antec+Sonata+II+ATX+Mid+Tower+Case+w%2F450+W+Power+Supply&tag=bgfg-pc-builder-us-20
Aerocool Aero-300 FAW ATX Mid Tower Case,5.0,,ATX Mid Tower,Black,None,Acrylic,1,2,https://www.amazon.com/s?k=Aerocool+Aero-300+FAW+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Apex 21N ATX Mid Tower Case,5.0,,ATX Mid Tower,Black,None,Acrylic,1,2,https://www.amazon.com/s?k=Apex+21N+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Phanteks Enthoo EVOLV ITX TG Mini ITX Desktop Case,4.8,,Mini ITX Desktop,Black / Red,None,Tinted Tempered Glass,N/A,2,https://www.amazon.com/s?k=Phanteks+Enthoo+EVOLV+ITX+TG+Mini+ITX+Desktop+Case&tag=bgfg-pc-builder-us-20
Thermaltake Versa N27 ATX Mid Tower Case,,,ATX Mid Tower,White,None,Acrylic,N/A,4,https://www.amazon.com/s?k=Thermaltake+Versa+N27+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT H400i MicroATX Mini Tower Case,5.0,,MicroATX Mini Tower,Black / Blue,None,Tempered Glass,N/A,1,https://www.amazon.com/s?k=NZXT+H400i+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Lian Li ALPHA 550W ATX Mid Tower Case,4.3,,ATX Mid Tower,White / Black,None,Tempered Glass,N/A,4,https://www.amazon.com/s?k=Lian+Li+ALPHA+550W+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
In Win 303C ATX Mid Tower Case,5.0,,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=In+Win+303C+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Fractal Design Define R6 ATX Mid Tower Case,5.0,,ATX Mid Tower,White / Black,None,Tempered Glass,1,6,https://www.amazon.com/s?k=Fractal+Design+Define+R6+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
SAMA Maxcool-W-15 MicroATX Mid Tower Case,5.0,,MicroATX Mid Tower,Black / Red,None,Acrylic,2,3,https://www.amazon.com/s?k=SAMA+Maxcool-W-15+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Cooler Master MasterCase MC500Mt ATX Mid Tower Case,5.0,,ATX Mid Tower,Black / Red,None,Acrylic,2,4,https://www.amazon.com/s?k=Cooler+Master+MasterCase+MC500Mt+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT H500 Overwatch ATX Mid Tower Case,,,ATX Mid Tower,Black / Orange,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=NZXT+H500+Overwatch+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake View 32 TG ATX Mid Tower Case,5.0,,ATX Mid Tower,Black,None,Acrylic,N/A,2,https://www.amazon.com/s?k=Thermaltake+View+32+TG+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
CiT F3 MicroATX Mini Tower Case,,,MicroATX Mini Tower,Black / Green,None,Acrylic,N/A,2,https://www.amazon.com/s?k=CiT+F3+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
SHARKOON VG5 ATX Mid Tower Case,,,ATX Mid Tower,Black / Red,None,Acrylic,2,3,https://www.amazon.com/s?k=SHARKOON+VG5+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Xigmatek Scorpio MicroATX Mid Tower Case,5.0,,MicroATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Xigmatek+Scorpio+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Versa J25 RGB ATX Mid Tower Case,4.0,,ATX Mid Tower,Black,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=Thermaltake+Versa+J25+RGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
be quiet! Silent Base 801 ATX Mid Tower Case,5.0,$132.13,ATX Mid Tower,Black / Orange,None,Tempered Glass,N/A,5,https://www.amazon.com/dp/B07HKVBM18?tag=bgfg-pc-builder-us-20
Aerocool CruiseStar Advance ATX Mid Tower Case,,,ATX Mid Tower,Black,None,None,1,3,https://www.amazon.com/s?k=Aerocool+CruiseStar+Advance+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Versa J21 ATX Mid Tower Case,4.3,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Thermaltake+Versa+J21+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Antec Dark Fleet DF500 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Antec+Dark+Fleet+DF500+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
AvP Mamba ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Acrylic,2,3,https://www.amazon.com/s?k=AvP+Mamba+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Cooler Master MasterCase H500P Mesh Phantom Gaming Edition ATX Mid Tower Case,,,ATX Mid Tower,Black / Red,None,Acrylic,N/A,2,https://www.amazon.com/s?k=Cooler+Master+MasterCase+H500P+Mesh+Phantom+Gaming+Edition+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Silverstone SST-PS15B MicroATX Mid Tower Case,,$70.26,MicroATX Mid Tower,Black,None,None,N/A,1,https://www.amazon.com/dp/B082P86TC6?tag=bgfg-pc-builder-us-20
Cougar Gemini T ATX Mid Tower Case,4.0,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Cougar+Gemini+T+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Rosewill PRISM S LITE ATX Mid Tower Case,,,ATX Mid Tower,White / Black,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=Rosewill+PRISM+S+LITE+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GameMax Eclipse ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GameMax+Eclipse+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GameMax Expedition MicroATX Mini Tower Case,,,MicroATX Mini Tower,Blue,None,Acrylic,N/A,2,https://www.amazon.com/s?k=GameMax+Expedition+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
GameMax Fortress ATX Full Tower Case,,,ATX Full Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GameMax+Fortress+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
Deepcool Gamer Storm MACUBE 550 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,4,https://www.amazon.com/s?k=Deepcool+Gamer+Storm+MACUBE+550+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
MagniumGear Neo Micro V2 MicroATX Mid Tower Case,,$59.99,MicroATX Mid Tower,Silver / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MagniumGear+Neo+Micro+V2+MicroATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Rosewill Zircon M ATX Mid Tower Case,5.0,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Rosewill+Zircon+M+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Apevia CRUSADER-F-WH ATX Mid Tower Case,4.0,$76.98,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B07TYQBYMV?tag=bgfg-pc-builder-us-20
Circle CC830 ATX Mid Tower Case,,,ATX Mid Tower,Black / Red,None,Acrylic,3,3,https://www.amazon.com/s?k=Circle+CC830+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake Core P3 TG Curved ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Thermaltake+Core+P3+TG+Curved+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
SilentiumPC Regnum RG4T ATX Mid Tower Case,,,ATX Mid Tower,White / Black,None,Tempered Glass,2,3,https://www.amazon.com/s?k=SilentiumPC+Regnum+RG4T+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Silverstone FARA R1 ATX Mid Tower Case,,$72.22,ATX Mid Tower,Black,None,None,N/A,1,https://www.amazon.com/dp/B085KMWW15?tag=bgfg-pc-builder-us-20
SilentiumPC Armis AR6X TG RGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=SilentiumPC+Armis+AR6X+TG+RGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Apevia Genesis-WH ATX Mid Tower Case,,$85.99,ATX Mid Tower,White / Black,None,Tempered Glass,N/A,3,https://www.amazon.com/dp/B08DL9D8LL?tag=bgfg-pc-builder-us-20
Aerocool Atomic V2 MicroATX Mini Tower Case,,,MicroATX Mini Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Aerocool+Atomic+V2+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
MS Cyclops V ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Acrylic,2,3,https://www.amazon.com/s?k=MS+Cyclops+V+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS ARGUS E2 ELITE ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GAMDIAS+ARGUS+E2+ELITE+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS ARGUS E3 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GAMDIAS+ARGUS+E3+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Vetroo K2 Mini ITX Desktop Case,,,Mini ITX Desktop,Black,None,Tempered Glass,N/A,N/A,https://www.amazon.com/s?k=Vetroo+K2+Mini+ITX+Desktop+Case&tag=bgfg-pc-builder-us-20
Cougar MX440-G RGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Cougar+MX440-G+RGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GameMax Revolt ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GameMax+Revolt+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
CiT Master ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=CiT+Master+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
In Win Chopin MAX Mini ITX Desktop Case w/200 W Power Supply,,,Mini ITX Desktop,Black,200 W,Mesh,N/A,N/A,https://www.amazon.com/s?k=In+Win+Chopin+MAX+Mini+ITX+Desktop+Case+w%2F200+W+Power+Supply&tag=bgfg-pc-builder-us-20
DIYPC ARGB-Q8-BK MicroATX Mid Tower Case,,$49.94,MicroATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09ZP3KGJM?tag=bgfg-pc-builder-us-20
DIYPC ARGB-Q3 MicroATX Mini Tower Case,,$54.97,MicroATX Mini Tower,Pink,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0CD6432X5?tag=bgfg-pc-builder-us-20
Ocelot OC-Purple Katana MicroATX Mini Tower Case,,,MicroATX Mini Tower,Purple / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Ocelot+OC-Purple+Katana+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
MagniumGear NEO AIR (2023) ATX Mid Tower Case,,$64.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=MagniumGear+NEO+AIR+%282023%29+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Jonsbo BO 100 Mini ITX Desktop Case,,$229.99,Mini ITX Desktop,Silver,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B09HL83QY9?tag=bgfg-pc-builder-us-20
GameMax Destroyer MicroATX Mini Tower Case,,,MicroATX Mini Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GameMax+Destroyer+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Xigmatek Cubi ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Xigmatek+Cubi+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
GAMDIAS ATLAS P1 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=GAMDIAS+ATLAS+P1+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Silverstone RL05 ATX Mid Tower Case,,$222.49,ATX Mid Tower,Black / White,None,Acrylic,1,2,https://www.amazon.com/dp/B076QDPRM4?tag=bgfg-pc-builder-us-20
In Win Alice ATX Mid Tower Case,,,ATX Mid Tower,Gray / Black,None,None,N/A,1,https://www.amazon.com/s?k=In+Win+Alice+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Geometric Future Model 2 The ARK MicroATX Mini Tower Case,,$169.90,MicroATX Mini Tower,White,None,Mesh,N/A,1,https://www.amazon.com/s?k=Geometric+Future+Model+2+The+ARK+MicroATX+Mini+Tower+Case&tag=bgfg-pc-builder-us-20
Xigmatek Octans Mini ITX Desktop Case,,,Mini ITX Desktop,Black,None,None,N/A,2,https://www.amazon.com/s?k=Xigmatek+Octans+Mini+ITX+Desktop+Case&tag=bgfg-pc-builder-us-20
Apevia Destiny Flow ATX Mid Tower Case,,$84.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BWC9RNKH?tag=bgfg-pc-builder-us-20
Silverstone Lucid LD03-AF Mini ITX Tower Case,,$150.90,Mini ITX Tower,Black,None,Tempered Glass,N/A,1,https://www.amazon.com/dp/B08DF3WF4H?tag=bgfg-pc-builder-us-20
RAIJINTEK METIS EVO ALS Mini ITX Desktop Case,,,Mini ITX Desktop,Silver,None,None,N/A,2,https://www.amazon.com/s?k=RAIJINTEK+METIS+EVO+ALS+Mini+ITX+Desktop+Case&tag=bgfg-pc-builder-us-20
LC-Power Gaming 900W - Lumaxx Light ATX Mid Tower Case,,$158.77,ATX Mid Tower,White,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B0BHJFNJXS?tag=bgfg-pc-builder-us-20
NZXT H510 Siege ATX Mid Tower Case,,,ATX Mid Tower,Red / Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=NZXT+H510+Siege+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Antec NX420 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/s?k=Antec+NX420+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
KOLINK Observatory Z ATX Mid Tower Case,,$80.63,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09T6PZH7T?tag=bgfg-pc-builder-us-20
NZXT H500 Vault Boy ATX Mid Tower Case,,,ATX Mid Tower,Blue / Yellow,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=NZXT+H500+Vault+Boy+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Silverstone FARA 513 ATX Mid Tower Case,,,ATX Mid Tower,Black,None,None,1,2,https://www.amazon.com/s?k=Silverstone+FARA+513+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
KOLINK Levante V2 ARGB ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Tempered Glass,N/A,3,https://www.amazon.com/s?k=KOLINK+Levante+V2+ARGB+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
KOLINK Unity Nexus ARGB ATX Mid Tower Case,,$147.61,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09CYD4N1Y?tag=bgfg-pc-builder-us-20
Thermaltake Divider 500 TG ARGB ATX Mid Tower Case,,$139.99,ATX Mid Tower,Black,None,Tempered Glass,N/A,2,https://www.amazon.com/dp/B09FP5WWSV?tag=bgfg-pc-builder-us-20
EVGA Hadron Hydro Mini ITX Tower Case w/500 W Power Supply,3.0,$89.99,Mini ITX Tower,Black,500 W,Acrylic,N/A,2,https://www.amazon.com/dp/B00IKDFMN4?tag=bgfg-pc-builder-us-20
Geometric Future Model 8 ATX Mid Tower Case,,$149.90,ATX Mid Tower,Black,None,Tinted Tempered Glass,N/A,6,https://www.amazon.com/dp/B09SG9664K?tag=bgfg-pc-builder-us-20
Antec P183 ATX Mid Tower Case,,,ATX Mid Tower,Gray / Black,None,None,4,6,https://www.amazon.com/s?k=Antec+P183+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Cooler Master Elite 310 ATX Mid Tower Case,,,ATX Mid Tower,Black / Silver,None,Acrylic,4,6,https://www.amazon.com/s?k=Cooler+Master+Elite+310+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake V9 Black Edition ATX Mid Tower Case,,,ATX Mid Tower,Black,None,None,4,5,https://www.amazon.com/s?k=Thermaltake+V9+Black+Edition+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Thermaltake ARMOR A90 ATX Mid Tower Case,5.0,,ATX Mid Tower,Black,None,Acrylic,3,6,https://www.amazon.com/s?k=Thermaltake+ARMOR+A90+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Cooler Master Cosmos ATX Full Tower Case,,,ATX Full Tower,Silver / Black,None,None,5,6,https://www.amazon.com/s?k=Cooler+Master+Cosmos+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
Lian Li PC-A71F ATX Full Tower Case,,,ATX Full Tower,Black,None,None,5,10,https://www.amazon.com/s?k=Lian+Li+PC-A71F+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
Raidmax Iceberg ATX Mid Tower Case,,,ATX Mid Tower,Black,None,Acrylic,4,4,https://www.amazon.com/s?k=Raidmax+Iceberg+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
Silverstone RV03B-W ATX Full Tower Case,4.7,,ATX Full Tower,Black / Silver,None,Acrylic,7,4,https://www.amazon.com/s?k=Silverstone+RV03B-W+ATX+Full+Tower+Case&tag=bgfg-pc-builder-us-20
NZXT Source 210 Elite ATX Mid Tower Case,4.3,,ATX Mid Tower,White / Black,None,None,3,8,https://www.amazon.com/s?k=NZXT+Source+210+Elite+ATX+Mid+Tower+Case&tag=bgfg-pc-builder-us-20
