name,rating,price,modules,price/gb,color,first word latency,cas latency,link
Patriot Signature 2 GB (1 x 2 GB) DDR3-1333 CL9 Memory,,,1 x 2GB,N/A,Black / Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Patriot+Signature+2+GB+%281+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 16 GB (2 x 8 GB) DDR3-1600 CL10 Memory,,,2 x 8GB,N/A,Black / Red,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+16+GB+%282+x+8+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory,4.0,,2 x 8GB,N/A,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+16+GB+%282+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory,,,2 x 8GB,N/A,Black / Blue,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+16+GB+%282+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory,,,2 x 8GB,N/A,Black / Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+16+GB+%282+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 16 GB (2 x 8 GB) DDR3-2133 CL11 Memory,,,2 x 8GB,N/A,Black / Silver,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+16+GB+%282+x+8+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 16 GB (2 x 8 GB) DDR3-2133 CL11 Memory,,,2 x 8GB,N/A,Black / Blue,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+16+GB+%282+x+8+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 32 GB (4 x 8 GB) DDR3-1600 CL10 Memory,,,4 x 8GB,N/A,Black / Blue,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+32+GB+%284+x+8+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 32 GB (4 x 8 GB) DDR3-1600 CL10 Memory,,,4 x 8GB,N/A,Black / Red,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+32+GB+%284+x+8+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 32 GB (4 x 8 GB) DDR3-1600 CL9 Memory,,,4 x 8GB,N/A,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+32+GB+%284+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 32 GB (4 x 8 GB) DDR3-1600 CL9 Memory,,,4 x 8GB,N/A,Black / Blue,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+32+GB+%284+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 32 GB (4 x 8 GB) DDR3-1600 CL9 Memory,,,4 x 8GB,N/A,Black / Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+32+GB+%284+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory,,,4 x 8GB,N/A,Black / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+32+GB+%284+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory,,,4 x 8GB,N/A,Black / Blue,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+32+GB+%284+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 32 GB (4 x 8 GB) DDR3-1866 CL10 Memory,,,4 x 8GB,N/A,Black / Red,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+32+GB+%284+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 32 GB (4 x 8 GB) DDR3-2133 CL11 Memory,,,4 x 8GB,N/A,Black / Red,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+32+GB+%284+x+8+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 8 GB (2 x 4 GB) DDR3-1600 CL10 Memory,,,2 x 4GB,N/A,Black / Silver,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+8+GB+%282+x+4+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 8 GB (2 x 4 GB) DDR3-1600 CL10 Memory,,,2 x 4GB,N/A,Black / Blue,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+8+GB+%282+x+4+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory,,,2 x 4GB,N/A,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+8+GB+%282+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory,5.0,,2 x 4GB,N/A,Black / Blue,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+8+GB+%282+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory,5.0,,2 x 4GB,N/A,Black / Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+8+GB+%282+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 8 GB (2 x 4 GB) DDR3-1866 CL10 Memory,,,2 x 4GB,N/A,Black / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+8+GB+%282+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 8 GB (2 x 4 GB) DDR3-1866 CL10 Memory,,,2 x 4GB,N/A,Black / Blue,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+8+GB+%282+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 8 GB (2 x 4 GB) DDR3-1866 CL9 Memory,,,2 x 4GB,N/A,Black / Silver,9.646 ns,9.646 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+8+GB+%282+x+4+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 8 GB (2 x 4 GB) DDR3-1866 CL9 Memory,4.0,,2 x 4GB,N/A,Black / Blue,9.646 ns,9.646 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+8+GB+%282+x+4+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Red 8 GB (2 x 4 GB) DDR3-1866 CL9 Memory,,,2 x 4GB,N/A,Black / Red,9.646 ns,9.646 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Red+8+GB+%282+x+4+GB%29+DDR3-1866+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Black 8 GB (2 x 4 GB) DDR3-2133 CL11 Memory,,,2 x 4GB,N/A,Black / Silver,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Black+8+GB+%282+x+4+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 8 GB (2 x 4 GB) DDR3-2133 CL11 Memory,,,2 x 4GB,N/A,Black / Blue,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+8+GB+%282+x+4+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Samsung M393B1K70DH0-YH908 8 GB (1 x 8 GB) Registered DDR3-1333 CL9 Memory,5.0,,1 x 8GB,N/A,Black / Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Samsung+M393B1K70DH0-YH908+8+GB+%281+x+8+GB%29+Registered+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston ValueRAM 48 GB (3 x 16 GB) Registered DDR3-1600 CL11 Memory,,$399.93,3 x 16GB,$8.332,Black / Green,13.75 ns,13.75 ns,https://www.amazon.com/dp/B00ASZ90QM?tag=bgfg-pc-builder-us-20
Mushkin 977136A 16 GB (2 x 8 GB) DDR3-1866 CL13 Memory,,,2 x 8GB,N/A,Black / Green,13.934 ns,13.934 ns,https://www.amazon.com/s?k=Mushkin+977136A+16+GB+%282+x+8+GB%29+DDR3-1866+CL13+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG V1.0 4 GB (1 x 4 GB) DDR3-1600 CL9 Memory,4.8,,1 x 4GB,N/A,Red / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=ADATA+XPG+V1.0+4+GB+%281+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG V2 8 GB (2 x 4 GB) DDR3-1866 CL10 Memory,,,2 x 4GB,N/A,Black / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=ADATA+XPG+V2+8+GB+%282+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG V2 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory,5.0,,2 x 8GB,N/A,Gold,10.718 ns,10.718 ns,https://www.amazon.com/s?k=ADATA+XPG+V2+16+GB+%282+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG V2 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory,5.0,,2 x 8GB,N/A,Black / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=ADATA+XPG+V2+16+GB+%282+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX18C10K2/16 16 GB (2 x 8 GB) DDR3-1866 CL10 Memory,5.0,,2 x 8GB,N/A,Blue / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Kingston+KHX18C10K2%2F16+16+GB+%282+x+8+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX18C10K2/8 8 GB (2 x 4 GB) DDR3-1866 CL10 Memory,4.5,,2 x 4GB,N/A,Blue / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Kingston+KHX18C10K2%2F8+8+GB+%282+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston Beast 16 GB (4 x 4 GB) DDR3-1866 CL10 Memory,,,4 x 4GB,N/A,Black,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Kingston+Beast+16+GB+%284+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX18LS11P1K2/16 16 GB (2 x 8 GB) DDR3-1866 SODIMM CL11 Memory,,,2 x 8GB,N/A,Silver,11.79 ns,11.79 ns,https://www.amazon.com/s?k=Kingston+KHX18LS11P1K2%2F16+16+GB+%282+x+8+GB%29+DDR3-1866+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX18LS11P1K2/8 8 GB (2 x 4 GB) DDR3-1866 SODIMM CL11 Memory,,,2 x 4GB,N/A,Silver,11.79 ns,11.79 ns,https://www.amazon.com/s?k=Kingston+KHX18LS11P1K2%2F8+8+GB+%282+x+4+GB%29+DDR3-1866+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Mushkin Essentials 8 GB (2 x 4 GB) DDR3-1866 SODIMM CL13 Memory,,,2 x 4GB,N/A,Black / Green,13.934 ns,13.934 ns,https://www.amazon.com/s?k=Mushkin+Essentials+8+GB+%282+x+4+GB%29+DDR3-1866+SODIMM+CL13+Memory&tag=bgfg-pc-builder-us-20
Mushkin Essentials 16 GB (2 x 8 GB) DDR3-1866 SODIMM CL13 Memory,,,2 x 8GB,N/A,Black / Blue,13.934 ns,13.934 ns,https://www.amazon.com/s?k=Mushkin+Essentials+16+GB+%282+x+8+GB%29+DDR3-1866+SODIMM+CL13+Memory&tag=bgfg-pc-builder-us-20
Patriot Signature 4 GB (1 x 4 GB) DDR3-1333 SODIMM CL9 Memory,,,1 x 4GB,N/A,Black / Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Patriot+Signature+4+GB+%281+x+4+GB%29+DDR3-1333+SODIMM+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Red 16 GB (2 x 8 GB) DDR3-2133 CL11 Memory,5.0,,2 x 8GB,N/A,Black / Red,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Red+16+GB+%282+x+8+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 Low Profile Blue 32 GB (4 x 8 GB) DDR3-2133 CL11 Memory,,,4 x 8GB,N/A,Black / Blue,10.314 ns,10.314 ns,https://www.amazon.com/s?k=Patriot+Viper+3+Low+Profile+Blue+32+GB+%284+x+8+GB%29+DDR3-2133+CL11+Memory&tag=bgfg-pc-builder-us-20
ADATA Premier 8 GB (2 x 4 GB) DDR3-1333 SODIMM CL9 Memory,,,2 x 4GB,N/A,Black / Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=ADATA+Premier+8+GB+%282+x+4+GB%29+DDR3-1333+SODIMM+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston KAS-N3CL/8G 8 GB (1 x 8 GB) DDR3-1600 SODIMM CL11 Memory,,,1 x 8GB,N/A,Black / Green,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Kingston+KAS-N3CL%2F8G+8+GB+%281+x+8+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Kingston KHX18C10/4 4 GB (1 x 4 GB) DDR3-1866 CL10 Memory,,,1 x 4GB,N/A,Blue / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Kingston+KHX18C10%2F4+4+GB+%281+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Corsair Dominator Platinum 16 GB (2 x 8 GB) DDR3-1600 CL9 Memory,5.0,$179.99,2 x 8GB,$11.249,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Corsair+Dominator+Platinum+16+GB+%282+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Dominator Platinum 16 GB (4 x 4 GB) DDR3-1600 CL9 Memory,5.0,$219.99,4 x 4GB,$13.749,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Corsair+Dominator+Platinum+16+GB+%284+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Dominator Platinum 16 GB (4 x 4 GB) DDR3-2133 CL9 Memory,,$289.99,4 x 4GB,$18.124,Black / Silver,8.439 ns,8.439 ns,https://www.amazon.com/s?k=Corsair+Dominator+Platinum+16+GB+%284+x+4+GB%29+DDR3-2133+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Dominator Platinum 8 GB (2 x 4 GB) DDR3-1600 CL9 Memory,,$109.99,2 x 4GB,$13.749,Black / Silver,11.25 ns,11.25 ns,https://www.amazon.com/s?k=Corsair+Dominator+Platinum+8+GB+%282+x+4+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Dominator Platinum 8 GB (2 x 4 GB) DDR3-2133 CL9 Memory,5.0,$144.99,2 x 4GB,$18.124,Black / Silver,8.439 ns,8.439 ns,https://www.amazon.com/s?k=Corsair+Dominator+Platinum+8+GB+%282+x+4+GB%29+DDR3-2133+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Vengeance Pro 16 GB (4 x 4 GB) DDR3-2133 CL9 Memory,,$259.99,4 x 4GB,$16.249,Black / Red,8.439 ns,8.439 ns,https://www.amazon.com/s?k=Corsair+Vengeance+Pro+16+GB+%284+x+4+GB%29+DDR3-2133+CL9+Memory&tag=bgfg-pc-builder-us-20
Mushkin 976605 8 GB (2 x 4 GB) DDR2-667 CL5 Memory,,,2 x 4GB,N/A,Blue / Silver,14.993 ns,14.993 ns,https://www.amazon.com/s?k=Mushkin+976605+8+GB+%282+x+4+GB%29+DDR2-667+CL5+Memory&tag=bgfg-pc-builder-us-20
Patriot PXD38G1600C10K 8 GB (2 x 4 GB) DDR3-1600 CL10 Memory,4.5,,2 x 4GB,N/A,Black / Silver,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Patriot+PXD38G1600C10K+8+GB+%282+x+4+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
GeIL EVO POTENZA 8 GB (1 x 8 GB) DDR3-1600 CL9 Memory,,,1 x 8GB,N/A,Black / Red,11.25 ns,11.25 ns,https://www.amazon.com/s?k=GeIL+EVO+POTENZA+8+GB+%281+x+8+GB%29+DDR3-1600+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,4.0,,1 x 4GB,N/A,Blue / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,,,1 x 4GB,N/A,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,5.0,,1 x 4GB,N/A,Red / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,,,1 x 4GB,N/A,White / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 8 GB (1 x 8 GB) DDR3-1333 CL9 Memory,5.0,,1 x 8GB,N/A,White / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+8+GB+%281+x+8+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 8 GB (2 x 4 GB) DDR3-1333 CL9 Memory,5.0,,2 x 4GB,N/A,White / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+8+GB+%282+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1600 CL10 Memory,,,1 x 4GB,N/A,White / Silver,12.5 ns,12.5 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1600+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1866 CL10 Memory,4.7,,1 x 4GB,N/A,Red / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Kingston HyperX Fury 4 GB (1 x 4 GB) DDR3-1866 CL10 Memory,5.0,,1 x 4GB,N/A,White / Silver,10.718 ns,10.718 ns,https://www.amazon.com/s?k=Kingston+HyperX+Fury+4+GB+%281+x+4+GB%29+DDR3-1866+CL10+Memory&tag=bgfg-pc-builder-us-20
Corsair Vengeance LP 8 GB (2 x 4 GB) DDR3-2133 CL9 Memory,,,2 x 4GB,N/A,Black / Green,8.439 ns,8.439 ns,https://www.amazon.com/s?k=Corsair+Vengeance+LP+8+GB+%282+x+4+GB%29+DDR3-2133+CL9+Memory&tag=bgfg-pc-builder-us-20
Corsair Vengeance Pro 16 GB (2 x 8 GB) DDR3-2666 CL11 Memory,,,2 x 8GB,N/A,Black / Red,8.252 ns,8.252 ns,https://www.amazon.com/s?k=Corsair+Vengeance+Pro+16+GB+%282+x+8+GB%29+DDR3-2666+CL11+Memory&tag=bgfg-pc-builder-us-20
G.Skill F3-1333C9D-8GSA 8 GB (2 x 4 GB) DDR3-1333 SODIMM CL9 Memory,,,2 x 4GB,N/A,Black,13.503 ns,13.503 ns,https://www.amazon.com/s?k=G.Skill+F3-1333C9D-8GSA+8+GB+%282+x+4+GB%29+DDR3-1333+SODIMM+CL9+Memory&tag=bgfg-pc-builder-us-20
G.Skill Ripjaws 8 GB (1 x 8 GB) DDR3-2133 SODIMM CL11 Memory,,,1 x 8GB,N/A,Black / Red,10.314 ns,10.314 ns,https://www.amazon.com/s?k=G.Skill+Ripjaws+8+GB+%281+x+8+GB%29+DDR3-2133+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Wintec One 16 GB (2 x 8 GB) DDR3-1600 SODIMM CL11 Memory,,,2 x 8GB,N/A,Black / Green,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Wintec+One+16+GB+%282+x+8+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 16 GB (2 x 8 GB) DDR3-1600 SODIMM CL11 Memory,,,2 x 8GB,N/A,Black / Green,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Wintec+Value+16+GB+%282+x+8+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 8 GB (1 x 8 GB) DDR3-1600 SODIMM CL11 Memory,,,1 x 8GB,N/A,Black / Green,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Wintec+Value+8+GB+%281+x+8+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Transcend JetRam 8 GB (1 x 8 GB) DDR3-1333 CL9 Memory,,,1 x 8GB,N/A,Black / Green,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Transcend+JetRam+8+GB+%281+x+8+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
ADATA Premier 8 GB (2 x 4 GB) DDR3-1600 SODIMM CL11 Memory,,,2 x 4GB,N/A,Black / Green,13.75 ns,13.75 ns,https://www.amazon.com/s?k=ADATA+Premier+8+GB+%282+x+4+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
ADATA XPG Gaming 4 GB (2 x 2 GB) DDR3-1333 CL9 Memory,,,2 x 2GB,N/A,Black / Silver,13.503 ns,13.503 ns,https://www.amazon.com/s?k=ADATA+XPG+Gaming+4+GB+%282+x+2+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
AMD Radeon R3 Value 16 GB (2 x 8 GB) DDR3-1333 CL9 Memory,,,2 x 8GB,N/A,Black / Red,13.503 ns,13.503 ns,https://www.amazon.com/s?k=AMD+Radeon+R3+Value+16+GB+%282+x+8+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
AMD Radeon R3 Value 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,,,1 x 4GB,N/A,Black / Red,13.503 ns,13.503 ns,https://www.amazon.com/s?k=AMD+Radeon+R3+Value+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Patriot Viper 3 8 GB (2 x 4 GB) DDR3-2400 CL11 Memory,,,2 x 4GB,N/A,N/A,9.167 ns,9.167 ns,https://www.amazon.com/s?k=Patriot+Viper+3+8+GB+%282+x+4+GB%29+DDR3-2400+CL11+Memory&tag=bgfg-pc-builder-us-20
Transcend TS512MSK64V3N 4 GB (1 x 4 GB) DDR3-1333 SODIMM CL9 Memory,,$37.38,1 x 4GB,$9.345,N/A,13.503 ns,13.503 ns,https://www.amazon.com/dp/B002PU9Q1W?tag=bgfg-pc-builder-us-20
Wintec Value 4 GB (1 x 4 GB) DDR3-1333 SODIMM CL9 Memory,,,1 x 4GB,N/A,N/A,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Wintec+Value+4+GB+%281+x+4+GB%29+DDR3-1333+SODIMM+CL9+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 4 GB (1 x 4 GB) DDR3-1333 CL9 Memory,,,1 x 4GB,N/A,N/A,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Wintec+Value+4+GB+%281+x+4+GB%29+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 4 GB (1 x 4 GB) DDR3-1600 SODIMM CL11 Memory,,,1 x 4GB,N/A,N/A,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Wintec+Value+4+GB+%281+x+4+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 8 GB (2 x 4 GB) DDR3-1600 SODIMM CL11 Memory,,,2 x 4GB,N/A,N/A,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Wintec+Value+8+GB+%282+x+4+GB%29+DDR3-1600+SODIMM+CL11+Memory&tag=bgfg-pc-builder-us-20
Wintec Value 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory,,,1 x 4GB,N/A,N/A,13.75 ns,13.75 ns,https://www.amazon.com/s?k=Wintec+Value+4+GB+%281+x+4+GB%29+DDR3-1600+CL11+Memory&tag=bgfg-pc-builder-us-20
Crucial CT2K8G3ERSLS41339 16 GB (2 x 8 GB) Registered DDR3-1333 CL9 Memory,,,2 x 8GB,N/A,N/A,13.503 ns,13.503 ns,https://www.amazon.com/s?k=Crucial+CT2K8G3ERSLS41339+16+GB+%282+x+8+GB%29+Registered+DDR3-1333+CL9+Memory&tag=bgfg-pc-builder-us-20
